ano_campeonato,rodada,time_mandante,time_visitante,gols_mandante,gols_visitante
2011,24,São Paulo,Ceará SC,4.0,0.0
2011,24,Vasco da Gama,Grêmio,4.0,0.0
2011,25,América-MG,Santos,1.0,2.0
2011,25,Atlético-MG,Flamengo,1.0,1.0
2011,25,Coritiba FC,Cruzeiro,2.0,1.0
2011,25,EC Bahia,Atlético-PR,1.0,0.0
2011,25,Figueirense FC,Internacional,1.0,1.0
2011,25,Fluminense,Avaí FC,3.0,1.0
2011,25,Grêmio,Botafogo,0.0,1.0
2011,25,Palmeiras,Ceará SC,1.0,0.0
2011,25,São Paulo,Corinthians,0.0,0.0
2011,25,Vasco da Gama,Atlético-GO,1.0,1.0
2011,26,Atlético-GO,Palmeiras,1.0,1.0
2011,26,Atlético-PR,Fluminense,1.0,1.0
2011,26,Avaí FC,Grêmio,1.0,2.0
2011,26,Botafogo,São Paulo,2.0,2.0
2011,26,Ceará SC,Coritiba FC,3.0,2.0
2011,26,Corinthians,EC Bahia,1.0,0.0
2011,26,Cruzeiro,Vasco da Gama,0.0,3.0
2011,26,Flamengo,América-MG,2.0,1.0
2011,26,Internacional,Atlético-MG,2.0,1.0
2011,26,Santos,Figueirense FC,2.0,3.0
2011,27,Atlético-GO,Botafogo,2.0,0.0
2011,27,Atlético-MG,Ceará SC,1.0,1.0
2011,27,Atlético-PR,Internacional,2.0,0.0
2011,27,EC Bahia,Avaí FC,3.0,2.0
2011,27,Figueirense FC,Coritiba FC,0.0,0.0
2011,27,Fluminense,Santos,3.0,2.0
2011,27,Grêmio,Cruzeiro,2.0,0.0
2011,27,Palmeiras,América-MG,1.0,1.0
2011,27,São Paulo,Flamengo,1.0,2.0
2011,27,Vasco da Gama,Corinthians,2.0,2.0
2011,28,América-MG,Atlético-MG,0.0,0.0
2011,28,Avaí FC,Atlético-PR,3.0,0.0
2011,28,Botafogo,EC Bahia,2.0,2.0
2011,28,Ceará SC,Figueirense FC,1.0,1.0
2011,28,Corinthians,Atlético-GO,3.0,0.0
2011,28,Coritiba FC,Grêmio,2.0,0.0
2011,28,Cruzeiro,São Paulo,3.0,3.0
2011,28,Flamengo,Fluminense,3.0,2.0
2011,28,Internacional,Vasco da Gama,3.0,0.0
2011,28,Santos,Palmeiras,1.0,0.0
2011,29,América-MG,Ceará SC,4.0,1.0
2011,29,Atlético-MG,Santos,2.0,1.0
2011,29,Atlético-PR,Vasco da Gama,2.0,2.0
2011,29,Avaí FC,Atlético-GO,2.0,2.0
2011,29,Corinthians,Botafogo,0.0,2.0
2011,29,EC Bahia,Cruzeiro,0.0,0.0
2011,29,Flamengo,Palmeiras,1.0,1.0
2011,29,Fluminense,Coritiba FC,3.0,1.0
2011,29,Grêmio,Figueirense FC,1.0,3.0
2011,29,São Paulo,Internacional,0.0,0.0
2011,30,Atlético-GO,São Paulo,3.0,0.0
2011,30,Botafogo,Atlético-PR,2.0,0.0
2011,30,Ceará SC,Flamengo,0.0,1.0
2011,30,Coritiba FC,EC Bahia,0.0,0.0
2011,30,Cruzeiro,Corinthians,0.0,1.0
2011,30,Figueirense FC,América-MG,2.0,1.0
2011,30,Internacional,Avaí FC,4.0,2.0
2011,30,Palmeiras,Fluminense,1.0,2.0
2011,30,Santos,Grêmio,0.0,1.0
2011,30,Vasco da Gama,Atlético-MG,2.0,0.0
2011,31,América-MG,Grêmio,2.0,2.0
2011,31,Atlético-PR,Ceará SC,1.0,0.0
2011,31,Avaí FC,Botafogo,3.0,2.0
2011,31,Cruzeiro,Atlético-GO,3.0,2.0
2011,31,EC Bahia,Vasco da Gama,0.0,2.0
2011,31,Flamengo,Santos,1.0,1.0
2011,31,Fluminense,Atlético-MG,0.0,2.0
2011,31,Internacional,Corinthians,1.0,1.0
2011,31,Palmeiras,Figueirense FC,1.0,2.0
2011,31,São Paulo,Coritiba FC,0.0,0.0
2011,32,Atlético-GO,Internacional,0.0,1.0
2011,32,Atlético-MG,Palmeiras,2.0,1.0
2011,32,Botafogo,Cruzeiro,1.0,0.0
2011,32,Ceará SC,Fluminense,1.0,2.0
2011,32,Corinthians,Avaí FC,2.0,1.0
2011,32,Coritiba FC,América-MG,3.0,1.0
2011,32,Figueirense FC,EC Bahia,2.0,1.0
2011,32,Grêmio,Flamengo,4.0,2.0
2011,32,Santos,Atlético-PR,4.0,1.0
2011,32,Vasco da Gama,São Paulo,0.0,0.0
2011,33,América-MG,Corinthians,2.0,1.0
2011,33,Atlético-MG,Grêmio,2.0,0.0
2011,33,Atlético-PR,Atlético-GO,2.0,1.0
2011,33,Avaí FC,Ceará SC,1.0,2.0
2011,33,Botafogo,Figueirense FC,0.0,1.0
2011,33,EC Bahia,São Paulo,4.0,3.0
2011,33,Flamengo,Cruzeiro,5.0,1.0
2011,33,Internacional,Fluminense,1.0,2.0
2011,33,Palmeiras,Coritiba FC,0.0,2.0
2011,33,Santos,Vasco da Gama,2.0,0.0
2011,34,Atlético-GO,EC Bahia,0.0,1.0
2011,34,Ceará SC,Santos,2.0,3.0
2011,34,Corinthians,Atlético-PR,2.0,1.0
2011,34,Coritiba FC,Flamengo,2.0,0.0
2011,34,Cruzeiro,Internacional,1.0,0.0
2011,34,Figueirense FC,Atlético-MG,2.0,1.0
2011,34,Fluminense,América-MG,1.0,2.0
2011,34,Grêmio,Palmeiras,2.0,2.0
2011,34,São Paulo,Avaí FC,2.0,0.0
2011,34,Vasco da Gama,Botafogo,2.0,0.0
2011,35,América-MG,Botafogo,2.0,1.0
2011,35,Atlético-MG,Coritiba FC,2.0,1.0
2011,35,Atlético-PR,São Paulo,1.0,0.0
2011,35,Avaí FC,Cruzeiro,0.0,0.0
2011,35,Ceará SC,Corinthians,0.0,1.0
2011,35,Flamengo,Figueirense FC,0.0,0.0
2011,35,Fluminense,Grêmio,5.0,4.0
2011,35,Internacional,EC Bahia,1.0,0.0
2011,35,Palmeiras,Vasco da Gama,1.0,1.0
2011,35,Santos,Atlético-GO,1.0,1.0
2011,36,Atlético-GO,Flamengo,0.0,0.0
2011,36,Botafogo,Internacional,1.0,2.0
2011,36,Corinthians,Atlético-MG,2.0,1.0
2011,36,Coritiba FC,Santos,1.0,0.0
2011,36,Cruzeiro,Atlético-PR,1.0,1.0
2011,36,EC Bahia,Palmeiras,0.0,2.0
2011,36,Figueirense FC,Fluminense,0.0,4.0
2011,36,Grêmio,Ceará SC,1.0,3.0
2011,36,São Paulo,América-MG,3.0,1.0
2011,36,Vasco da Gama,Avaí FC,2.0,0.0
2011,37,América-MG,Atlético-PR,2.0,1.0
2011,37,Atlético-MG,Botafogo,4.0,0.0
2011,37,Ceará SC,Cruzeiro,2.0,2.0
2011,37,Coritiba FC,Avaí FC,1.0,0.0
2011,37,Figueirense FC,Corinthians,0.0,1.0
2011,37,Flamengo,Internacional,1.0,0.0
2011,37,Fluminense,Vasco da Gama,1.0,2.0
2011,37,Grêmio,Atlético-GO,2.0,2.0
2011,37,Palmeiras,São Paulo,1.0,0.0
2011,37,Santos,EC Bahia,1.0,1.0
2011,38,Atlético-GO,América-MG,5.0,1.0
2011,38,Atlético-PR,Coritiba FC,1.0,0.0
2011,38,Avaí FC,Figueirense FC,1.0,1.0
2011,38,Botafogo,Fluminense,1.0,1.0
2011,38,Corinthians,Palmeiras,0.0,0.0
2011,38,Cruzeiro,Atlético-MG,6.0,1.0
2011,38,EC Bahia,Ceará SC,2.0,1.0
2011,38,Internacional,Grêmio,1.0,0.0
2011,38,São Paulo,Santos,4.0,1.0
2011,38,Vasco da Gama,Flamengo,1.0,1.0
2012,1,Botafogo,São Paulo,4.0,2.0
2012,1,Corinthians,Fluminense,0.0,1.0
2012,1,Cruzeiro,Atlético-GO,0.0,0.0
2012,1,EC Bahia,Santos,0.0,0.0
2012,1,Figueirense FC,Náutico,2.0,1.0
2012,1,Internacional,Coritiba FC,2.0,0.0
2012,1,Palmeiras,Portuguesa,1.0,1.0
2012,1,Ponte Preta,Atlético-MG,0.0,1.0
2012,1,Sport Recife,Flamengo,1.0,1.0
2012,1,Vasco da Gama,Grêmio,2.0,1.0
2012,2,Atlético-GO,Ponte Preta,1.0,1.0
2012,2,Atlético-MG,Corinthians,1.0,0.0
2012,2,Coritiba FC,Botafogo,2.0,3.0
2012,2,Flamengo,Internacional,3.0,3.0
2012,2,Fluminense,Figueirense FC,2.0,2.0
2012,2,Grêmio,Palmeiras,1.0,0.0
2012,2,Náutico,Cruzeiro,0.0,0.0
2012,2,Portuguesa,Vasco da Gama,0.0,1.0
2012,2,Santos,Sport Recife,0.0,0.0
2012,2,São Paulo,EC Bahia,1.0,0.0
2012,3,Atlético-GO,Grêmio,0.0,1.0
2012,3,Atlético-MG,EC Bahia,1.0,1.0
2012,3,Botafogo,Cruzeiro,2.0,3.0
2012,3,Corinthians,Figueirense FC,1.0,1.0
2012,3,Coritiba FC,Portuguesa,2.0,0.0
2012,3,Internacional,São Paulo,1.0,0.0
2012,3,Ponte Preta,Flamengo,2.0,2.0
2012,3,Santos,Fluminense,1.0,1.0
2012,3,Sport Recife,Palmeiras,2.0,1.0
2012,3,Vasco da Gama,Náutico,4.0,2.0
2012,4,Cruzeiro,Sport Recife,1.0,0.0
2012,4,EC Bahia,Vasco da Gama,1.0,2.0
2012,4,Figueirense FC,Ponte Preta,0.0,0.0
2012,4,Flamengo,Coritiba FC,3.0,1.0
2012,4,Fluminense,Internacional,0.0,0.0
2012,4,Grêmio,Corinthians,2.0,0.0
2012,4,Náutico,Botafogo,3.0,2.0
2012,4,Palmeiras,Atlético-MG,0.0,1.0
2012,4,Portuguesa,Atlético-GO,2.0,0.0
2012,4,São Paulo,Santos,1.0,0.0
2012,5,Coritiba FC,Atlético-GO,3.0,0.0
2012,5,Cruzeiro,Figueirense FC,1.0,0.0
2012,5,EC Bahia,Sport Recife,2.0,1.0
2012,5,Flamengo,Santos,1.0,0.0
2012,5,Fluminense,Portuguesa,4.0,1.0
2012,5,Internacional,Botafogo,1.0,2.0
2012,5,Náutico,Grêmio,1.0,0.0
2012,5,Palmeiras,Vasco da Gama,1.0,1.0
2012,5,Ponte Preta,Corinthians,1.0,0.0
2012,5,São Paulo,Atlético-MG,1.0,0.0
2012,6,Atlético-GO,Fluminense,1.0,4.0
2012,6,Atlético-MG,Náutico,5.0,1.0
2012,6,Botafogo,Ponte Preta,1.0,2.0
2012,6,Corinthians,Palmeiras,2.0,1.0
2012,6,Figueirense FC,EC Bahia,1.0,1.0
2012,6,Grêmio,Flamengo,2.0,0.0
2012,6,Portuguesa,São Paulo,1.0,0.0
2012,6,Santos,Coritiba FC,2.0,2.0
2012,6,Sport Recife,Internacional,0.0,2.0
2012,6,Vasco da Gama,Cruzeiro,1.0,3.0
2012,7,Corinthians,Botafogo,1.0,3.0
2012,7,Coritiba FC,Sport Recife,2.0,3.0
2012,7,Cruzeiro,São Paulo,2.0,3.0
2012,7,EC Bahia,Internacional,1.0,1.0
2012,7,Flamengo,Atlético-GO,3.0,2.0
2012,7,Grêmio,Atlético-MG,0.0,1.0
2012,7,Náutico,Fluminense,0.0,2.0
2012,7,Palmeiras,Figueirense FC,3.0,1.0
2012,7,Portuguesa,Santos,0.0,0.0
2012,7,Vasco da Gama,Ponte Preta,3.0,2.0
2012,8,Atlético-GO,Náutico,0.0,1.0
2012,8,Atlético-MG,Portuguesa,2.0,0.0
2012,8,Botafogo,EC Bahia,3.0,0.0
2012,8,Figueirense FC,Vasco da Gama,1.0,1.0
2012,8,Fluminense,Flamengo,1.0,0.0
2012,8,Internacional,Cruzeiro,2.0,1.0
2012,8,Ponte Preta,Palmeiras,1.0,0.0
2012,8,Santos,Grêmio,4.0,2.0
2012,8,Sport Recife,Corinthians,1.0,1.0
2012,8,São Paulo,Coritiba FC,3.0,1.0
2012,9,Botafogo,Fluminense,1.0,1.0
2012,9,Corinthians,Náutico,2.0,1.0
2012,9,Cruzeiro,Grêmio,1.0,3.0
2012,9,EC Bahia,Flamengo,1.0,2.0
2012,9,Figueirense FC,Atlético-MG,3.0,4.0
2012,9,Internacional,Santos,0.0,0.0
2012,9,Palmeiras,São Paulo,1.0,1.0
2012,9,Ponte Preta,Coritiba FC,4.0,1.0
2012,9,Sport Recife,Portuguesa,2.0,1.0
2012,9,Vasco da Gama,Atlético-GO,1.0,0.0
2012,10,Atlético-GO,Figueirense FC,3.0,2.0
2012,10,Atlético-MG,Internacional,3.0,1.0
2012,10,Coritiba FC,Palmeiras,1.0,1.0
2012,10,Flamengo,Corinthians,0.0,3.0
2012,10,Fluminense,EC Bahia,4.0,0.0
2012,10,Grêmio,Sport Recife,3.0,1.0
2012,10,Náutico,Ponte Preta,3.0,0.0
2012,10,Portuguesa,Cruzeiro,0.0,2.0
2012,10,Santos,Botafogo,0.0,0.0
2012,10,São Paulo,Vasco da Gama,0.0,1.0
2012,11,Botafogo,Grêmio,0.0,1.0
2012,11,Corinthians,Portuguesa,1.0,1.0
2012,11,Cruzeiro,Flamengo,1.0,0.0
2012,11,EC Bahia,Coritiba FC,2.0,2.0
2012,11,Figueirense FC,São Paulo,0.0,2.0
2012,11,Internacional,Atlético-GO,4.0,1.0
2012,11,Palmeiras,Náutico,3.0,0.0
2012,11,Ponte Preta,Fluminense,1.0,2.0
2012,11,Sport Recife,Atlético-MG,1.0,4.0
2012,11,Vasco da Gama,Santos,2.0,0.0
2012,12,Atlético-GO,São Paulo,4.0,3.0
2012,12,Atlético-MG,Santos,2.0,0.0
2012,12,Corinthians,Cruzeiro,2.0,0.0
2012,12,Figueirense FC,Internacional,0.0,1.0
2012,12,Flamengo,Portuguesa,0.0,0.0
2012,12,Grêmio,Fluminense,1.0,0.0
2012,12,Náutico,Coritiba FC,3.0,4.0
2012,12,Palmeiras,EC Bahia,0.0,2.0
2012,12,Ponte Preta,Sport Recife,1.0,1.0
2012,12,Vasco da Gama,Botafogo,1.0,0.0
2012,13,Botafogo,Figueirense FC,1.0,0.0
2012,13,Coritiba FC,Grêmio,2.0,1.0
2012,13,Cruzeiro,Palmeiras,2.0,1.0
2012,13,EC Bahia,Corinthians,0.0,0.0
2012,13,Fluminense,Atlético-MG,0.0,0.0
2012,13,Internacional,Vasco da Gama,0.0,0.0
2012,13,Portuguesa,Náutico,3.0,1.0
2012,13,Santos,Ponte Preta,2.0,1.0
2012,13,Sport Recife,Atlético-GO,0.0,0.0
2012,13,São Paulo,Flamengo,4.0,1.0
2012,14,Atlético-GO,Botafogo,1.0,2.0
2012,14,Coritiba FC,Fluminense,0.0,2.0
2012,14,Cruzeiro,Ponte Preta,1.0,2.0
2012,14,Flamengo,Atlético-MG,2.0,1.0
2012,14,Grêmio,EC Bahia,3.0,1.0
2012,14,Náutico,Santos,3.0,0.0
2012,14,Palmeiras,Internacional,0.0,1.0
2012,14,Portuguesa,Figueirense FC,2.0,0.0
2012,14,São Paulo,Sport Recife,1.0,0.0
2012,14,Vasco da Gama,Corinthians,0.0,0.0
2012,15,Atlético-MG,Coritiba FC,1.0,0.0
2012,15,Botafogo,Palmeiras,1.0,2.0
2012,15,Corinthians,Atlético-GO,1.0,1.0
2012,15,EC Bahia,Portuguesa,0.0,0.0
2012,15,Figueirense FC,Flamengo,0.0,2.0
2012,15,Fluminense,São Paulo,2.0,1.0
2012,15,Internacional,Náutico,0.0,0.0
2012,15,Ponte Preta,Grêmio,0.0,0.0
